,item,sent_id,source,correct_sentence,correct_form,lemma,mutation_type,trigger_type,specific_trigger,token_id,prev_word,incorrect_form,incorrect_sentence,num_diffs,incorrect_form_mut_type
342,135,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,cyfrifoldebau,cyfrifoldeb,no_SM,no_mutation,no_mutation,6.0,o'u,nghyfrifoldebau,Byddwn yn eu hatgoffa o'u nghyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,1,NM
343,135,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,cyfrifoldebau,cyfrifoldeb,no_SM,no_mutation,no_mutation,6.0,o'u,chyfrifoldebau,Byddwn yn eu hatgoffa o'u chyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,1,AM
344,136,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,nghyd-destun,cyd-destun,NM,L,yng,11.0,yng,cyd-destun,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng cyd-destun yr iaith Gymraeg.,1,none
345,136,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,nghyd-destun,cyd-destun,NM,L,yng,11.0,yng,gyd-destun,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng gyd-destun yr iaith Gymraeg.,1,SM
346,136,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,nghyd-destun,cyd-destun,NM,L,yng,11.0,yng,chyd-destun,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng chyd-destun yr iaith Gymraeg.,1,AM
347,137,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,Gymraeg,Cymraeg,SM,MS,fem_sing_noun_modifier,14.0,iaith,Cymraeg,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Cymraeg.,1,none
348,137,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,Gymraeg,Cymraeg,SM,MS,fem_sing_noun_modifier,14.0,iaith,Nghymraeg,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Nghymraeg.,1,NM
349,137,40,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Gymraeg.,Gymraeg,Cymraeg,SM,MS,fem_sing_noun_modifier,14.0,iaith,Chymraeg,Byddwn yn eu hatgoffa o'u cyfrifoldebau fel aelodau etholedig yng nghyd-destun yr iaith Chymraeg.,1,AM
350,138,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,gyrraedd,cyrraedd,SM,L,i,4.0,i,cyrraedd,Rydym mynd i cyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,1,none
351,138,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,gyrraedd,cyrraedd,SM,L,i,4.0,i,nghyrraedd,Rydym mynd i nghyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,1,NM
352,138,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,gyrraedd,cyrraedd,SM,L,i,4.0,i,chyrraedd,Rydym mynd i chyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,1,AM
353,139,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,filiwn,miliwn,SM,L,o,8.0,o,miliwn,Rydym mynd i gyrraedd ein targed o miliwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,1,none
354,140,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,Gymraeg,Cymraeg,SM,MS,def_art_fem_sing_noun,16.0,o'r,Cymraeg,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Cymraeg ym mywyd beunyddiol erbyn 2050.,1,none
355,140,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,Gymraeg,Cymraeg,SM,MS,def_art_fem_sing_noun,16.0,o'r,Nghymraeg,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Nghymraeg ym mywyd beunyddiol erbyn 2050.,1,NM
356,140,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,Gymraeg,Cymraeg,SM,MS,def_art_fem_sing_noun,16.0,o'r,Chymraeg,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Chymraeg ym mywyd beunyddiol erbyn 2050.,1,AM
357,141,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,mywyd,bywyd,NM,L,ym,18.0,ym,bywyd,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym bywyd beunyddiol erbyn 2050.,1,none
358,141,41,https://www.bbc.com/cymrufyw/erthyglau/cvgzd5839gpo,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym mywyd beunyddiol erbyn 2050.,mywyd,bywyd,NM,L,ym,18.0,ym,fywyd,Rydym mynd i gyrraedd ein targed o filiwn o siaradwyr Cymraeg a dyblu'r defnydd o'r Gymraeg ym fywyd beunyddiol erbyn 2050.,1,SM
359,142,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,Nghaerdydd,Caerdydd,NM,L,yng,6.0,yng,Caerdydd,Mae masnachwyr mewn marchnad yng Caerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,1,none
360,142,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,Nghaerdydd,Caerdydd,NM,L,yng,6.0,yng,Gaerdydd,Mae masnachwyr mewn marchnad yng Gaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,1,SM
361,142,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,Nghaerdydd,Caerdydd,NM,L,yng,6.0,yng,Chaerdydd,Mae masnachwyr mewn marchnad yng Chaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,1,AM
362,143,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,dorcalonnus,torcalonnus,SM,MS,yn_complement_adj_noun,13.0,teimlo'n,torcalonnus,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n torcalonnus.,1,none
363,143,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,dorcalonnus,torcalonnus,SM,MS,yn_complement_adj_noun,13.0,teimlo'n,nhorcalonnus,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n nhorcalonnus.,1,NM
364,143,42,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n dorcalonnus.,dorcalonnus,torcalonnus,SM,MS,yn_complement_adj_noun,13.0,teimlo'n,thorcalonnus,Mae masnachwyr mewn marchnad yng Nghaerdydd wedi dweud eu bod yn teimlo'n thorcalonnus.,1,AM
365,144,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",farchnad,marchnad,SM,MS,def_art_fem_sing_noun,2.0,Mae'r,marchnad,"Mae'r marchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",1,none
366,145,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",boblogaidd,poblogaidd,SM,MS,yn_complement_adj_noun,4.0,sy'n,poblogaidd,"Mae'r farchnad, sy'n poblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",1,none
367,145,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",boblogaidd,poblogaidd,SM,MS,yn_complement_adj_noun,4.0,sy'n,mhoblogaidd,"Mae'r farchnad, sy'n mhoblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",1,NM
368,145,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",boblogaidd,poblogaidd,SM,MS,yn_complement_adj_noun,4.0,sy'n,phoblogaidd,"Mae'r farchnad, sy'n phoblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",1,AM
369,146,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",chasglwyr,casglwr,AM,L,a,10.0,a,casglwyr,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a casglwyr, wedi bod ar agor ers 12 mlynedd.",1,none
370,146,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",chasglwyr,casglwr,AM,L,a,10.0,a,gasglwyr,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a gasglwyr, wedi bod ar agor ers 12 mlynedd.",1,SM
371,146,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",chasglwyr,casglwr,AM,L,a,10.0,a,nghasglwyr,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a nghasglwyr, wedi bod ar agor ers 12 mlynedd.",1,NM
372,147,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",mlynedd,blwyddyn,NM,L,12,17.0,12,blynedd,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 blynedd.",1,none
373,147,43,https://www.bbc.com/cymrufyw/erthyglau/ckgpwdjvy00o,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 mlynedd.",mlynedd,blwyddyn,NM,L,12,17.0,12,flynedd,"Mae'r farchnad, sy'n boblogaidd ymhlith prynwyr propiau teledu a chasglwyr, wedi bod ar agor ers 12 flynedd.",1,SM
374,148,44,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,Mae'n anodd gweld amser i fod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,fod,bod,SM,L,i,6.0,i,bod,Mae'n anodd gweld amser i bod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,1,none
375,148,44,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,Mae'n anodd gweld amser i fod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,fod,bod,SM,L,i,6.0,i,mod,Mae'n anodd gweld amser i mod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,1,NM
376,149,44,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,Mae'n anodd gweld amser i fod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,chael,cael,AM,L,a,12.0,a,cael,Mae'n anodd gweld amser i fod yn chi ac ymlacio a cael amser hamddenol gyda'ch teulu chi.,1,none
377,149,44,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,Mae'n anodd gweld amser i fod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,chael,cael,AM,L,a,12.0,a,gael,Mae'n anodd gweld amser i fod yn chi ac ymlacio a gael amser hamddenol gyda'ch teulu chi.,1,SM
378,149,44,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,Mae'n anodd gweld amser i fod yn chi ac ymlacio a chael amser hamddenol gyda'ch teulu chi.,chael,cael,AM,L,a,12.0,a,nghael,Mae'n anodd gweld amser i fod yn chi ac ymlacio a nghael amser hamddenol gyda'ch teulu chi.,1,NM
379,150,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",falch,balch,SM,MS,yn_complement_adj_noun,5.0,yn,balch,"Mae Dewi, 15, yn balch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",1,none
380,150,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",falch,balch,SM,MS,yn_complement_adj_noun,5.0,yn,malch,"Mae Dewi, 15, yn malch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",1,NM
381,151,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",wasgaru,gwasgaru,SM,L,ei,12.0,ei,gwasgaru,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei gwasgaru dros ddwy flynedd.",1,none
382,151,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",wasgaru,gwasgaru,SM,L,ei,12.0,ei,ngwasgaru,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei ngwasgaru dros ddwy flynedd.",1,NM
383,152,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",ddwy,dau,SM,L,dros,14.0,dros,dwy,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros dwy flynedd.",1,none
384,152,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",ddwy,dau,SM,L,dros,14.0,dros,nwy,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros nwy flynedd.",1,NM
385,153,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",flynedd,blwyddyn,SM,L,ddwy,15.0,ddwy,blynedd,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy blynedd.",1,none
386,153,45,https://www.bbc.com/cymrufyw/erthyglau/cp8d3161xlzo,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy flynedd.",flynedd,blwyddyn,SM,L,ddwy,15.0,ddwy,mlynedd,"Mae Dewi, 15, yn falch bod y gwaith yn cael ei wasgaru dros ddwy mlynedd.",1,NM
387,154,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",ngofal,cofal,NM,L,yng,7.0,yng,gofal,"Mae Siôn, sy'n derbyn gofal yng gofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",1,none
388,154,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",ngofal,cofal,NM,L,yng,7.0,yng,ofal,"Mae Siôn, sy'n derbyn gofal yng ofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",1,SM
389,155,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",Nghaernarfon,Caernarfon,NM,L,yng,11.0,yng,Caernarfon,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Caernarfon, yn falch iawn o'u cael yno",1,none
390,155,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",Nghaernarfon,Caernarfon,NM,L,yng,11.0,yng,Gaernarfon,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Gaernarfon, yn falch iawn o'u cael yno",1,SM
391,155,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",Nghaernarfon,Caernarfon,NM,L,yng,11.0,yng,Chaernarfon,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Chaernarfon, yn falch iawn o'u cael yno",1,AM
392,156,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",falch,balch,SM,MS,yn_complement_adj_noun,13.0,yn,balch,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn balch iawn o'u cael yno",1,none
393,156,46,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn falch iawn o'u cael yno",falch,balch,SM,MS,yn_complement_adj_noun,13.0,yn,malch,"Mae Siôn, sy'n derbyn gofal yng ngofal Bryn Mawr yng Nghaernarfon, yn malch iawn o'u cael yno",1,NM
394,157,47,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,leol,lleol,SM,MS,fem_sing_noun_modifier,10.0,pobl,lleol,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl lleol yma ym Mryn Mawr.,1,none
395,158,47,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,gallu,gallu,no_SM,no_mutation,no_mutation,2.0,Mae'n,allu,Mae'n allu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,1,SM
396,158,47,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,gallu,gallu,no_SM,no_mutation,no_mutation,2.0,Mae'n,ngallu,Mae'n ngallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,1,NM
397,159,47,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,Mryn,Bryn,NM,L,ym,13.0,ym,Bryn,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Bryn Mawr.,1,none
398,159,47,https://www.bbc.com/cymrufyw/erthyglau/cn7pyjzllnro,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Mryn Mawr.,Mryn,Bryn,NM,L,ym,13.0,ym,Fryn,Mae'n gallu bod yn anodd ofnadwy i recriwtio pobl leol yma ym Fryn Mawr.,1,SM
399,160,48,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei chanu fwy nag unrhyw emyn arall.,chanu,canu,AM,L,ei,12.0,ei,canu,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei canu fwy nag unrhyw emyn arall.,1,none
400,160,48,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei chanu fwy nag unrhyw emyn arall.,chanu,canu,AM,L,ei,12.0,ei,ganu,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei ganu fwy nag unrhyw emyn arall.,1,SM
401,160,48,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei chanu fwy nag unrhyw emyn arall.,chanu,canu,AM,L,ei,12.0,ei,nghanu,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei nghanu fwy nag unrhyw emyn arall.,1,NM
402,161,48,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei chanu fwy nag unrhyw emyn arall.,fwy,mwy,SM,MS,adverb_time_place_manner,13.0,chanu,mwy,Mae ei geiriau Wele'n Sefyll Rhwng y Myrtwydd yn cael ei chanu mwy nag unrhyw emyn arall.,1,none
403,162,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ges,cael,SM,L,fe,2.0,Fe,ces,"Fe ces wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,none
404,162,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ges,cael,SM,L,fe,2.0,Fe,nghes,"Fe nghes wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,NM
405,162,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ges,cael,SM,L,fe,2.0,Fe,ches,"Fe ches wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,AM
406,163,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",wefr,gwefr,SM,MS,direct_object_mutation,3.0,ges,gwefr,"Fe ges gwefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,none
407,163,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",wefr,gwefr,SM,MS,direct_object_mutation,3.0,ges,ngwefr,"Fe ges ngwefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,NM
408,164,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ngwefru,gwefru,NM,L,fy,,,gwefru,"Fe ges wefr a fy gwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,none
409,164,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ngwefru,gwefru,NM,L,fy,,,wefru,"Fe ges wefr a fy wefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",1,SM
410,165,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",daith,taith,SM,L,ar,18.0,ar,taith,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar taith o ddod i adnabod Ann.",1,none
411,165,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",daith,taith,SM,L,ar,18.0,ar,nhaith,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar nhaith o ddod i adnabod Ann.",1,NM
