model;index;sentence_id;item;correct_form;correct_sentence;mutation_type;trigger_type;specific_trigger;incorrect_form;incorrect_sentence;incorrect_form_mut_type;correct_nll_mean;incorrect_nll_mean;delta;accuracy;nll_distance;layer_nll_correct;layer_nll_incorrect
britllm/britllm-3b-v0.1;50;14;50;pherfformiad;Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;AM;L;â;perfformiad;Bydd adrannau sydd â perfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;no_mutation;1,34549964583197;1,41918982778277;7,36901819507942e-02;1;2,66540537930456e-02;[10.366460755813954, 10.227289244186046, 10.08248546511628, 9.968386627906977, 9.9453125, 9.90279796511628, 9.865734011627907, 9.801053779069768, 9.679869186046512, 9.601199127906977, 16.56613372093023, 16.498546511627907, 16.382903343023255, 16.322674418604652, 16.277252906976745, 16.211664244186046, 16.078215843023255, 15.98092296511628, 15.899073401162791, 15.620367005813954, 15.323310319767442, 14.905432412790697, 14.24568495639535, 13.702534520348838, 12.874613917151162, 12.184788903524709, 11.234298351199127, 10.627296015273693, 9.850331508836081, 9.465752130330996, 9.365579832431882, 4.415778295938359, 1.345499645831973];[10.365699404761905, 10.2265625, 10.079613095238095, 9.96875, 9.939360119047619, 9.907552083333334, 9.873139880952381, 9.808407738095237, 9.678199404761905, 9.597098214285714, 16.740885416666668, 16.667782738095237, 16.553199404761905, 16.489025297619047, 16.436104910714285, 16.353887648809526, 16.240420386904763, 16.140066964285715, 16.053292410714285, 15.767857142857142, 15.471354166666666, 15.026599702380953, 14.371651785714286, 13.899972098214286, 13.083984375, 12.394534156436013, 11.462358747209821, 10.84054938952128, 10.08170550493967, 9.779065112272898, 9.902525345484415, 4.786705093724387, 1.4191898277827673]
britllm/britllm-3b-v0.1;51;15;51;Gymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;SM;MS;def_art_fem_sing_noun;Cymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Cymraeg ymysgn staff a chynghorwyr.;no_mutation;1,77416017578869;2,03388343206266;2,59723256273967e-01;1;6,82038555804547e-02;[10.370998475609756, 10.249618902439025, 10.093940548780488, 9.968368902439025, 9.900914634146341, 9.846036585365853, 9.823170731707316, 9.78687118902439, 9.72732469512195, 9.660823170731707, 17.050114329268293, 16.95579268292683, 16.8539443597561, 16.773532774390244, 16.73018292682927, 16.638052591463413, 16.522484756097562, 16.36013719512195, 16.319931402439025, 16.100133384146343, 15.807355182926829, 15.417397103658537, 14.552258003048781, 14.443168826219512, 13.923494664634147, 13.825802686737806, 13.107121909536966, 12.799121019316882, 11.048374106244344, 10.530816848685102, 10.062580544774125, 4.846165939075191, 1.7741601757886933];[10.371379573170731, 10.250571646341463, 10.096608231707316, 9.967606707317072, 9.89767530487805, 9.841463414634147, 9.821455792682928, 9.788205030487806, 9.730945121951219, 9.661394817073171, 17.065358231707318, 16.968559451219512, 16.85889862804878, 16.780392530487806, 16.740091463414632, 16.629096798780488, 16.524009146341463, 16.372903963414632, 16.33155487804878, 16.099942835365855, 15.795255335365853, 15.42501905487805, 14.569502667682928, 14.433546112804878, 13.967606707317072, 13.857719607469512, 13.121984714415015, 12.784686949194931, 11.182800316229098, 10.716212996622412, 10.275794468274931, 5.2452535047763735, 2.0338834320626606]
britllm/britllm-3b-v0.1;52;15;52;chynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;AM;L;a;cynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a cynghorwyr.;no_mutation;1,77416017578869;1,89566163318913;1,21501457400438e-01;1;3,31082716613647e-02;[10.370998475609756, 10.249618902439025, 10.093940548780488, 9.968368902439025, 9.900914634146341, 9.846036585365853, 9.823170731707316, 9.78687118902439, 9.72732469512195, 9.660823170731707, 17.050114329268293, 16.95579268292683, 16.8539443597561, 16.773532774390244, 16.73018292682927, 16.638052591463413, 16.522484756097562, 16.36013719512195, 16.319931402439025, 16.100133384146343, 15.807355182926829, 15.417397103658537, 14.552258003048781, 14.443168826219512, 13.923494664634147, 13.825802686737806, 13.107121909536966, 12.799121019316882, 11.048374106244344, 10.530816848685102, 10.062580544774125, 4.846165939075191, 1.7741601757886933];[10.371379573170731, 10.249618902439025, 10.093178353658537, 9.967797256097562, 9.903772865853659, 9.846227134146341, 9.815739329268293, 9.783060213414634, 9.728849085365853, 9.664443597560975, 17.05125762195122, 16.95731707317073, 16.849752286585368, 16.762385670731707, 16.71312881097561, 16.60623094512195, 16.49657012195122, 16.340987042682926, 16.291063262195124, 16.055640243902438, 15.751905487804878, 15.349085365853659, 14.465463033536585, 14.360089557926829, 13.844035823170731, 13.772830125762194, 13.079206513195503, 12.754961339438834, 11.065416312799222, 10.6208139309069, 10.16574134477755, 5.161423976828412, 1.8956616331891316]
britllm/britllm-3b-v0.1;53;16;53;phwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei phwysau.;AM;L;ei;pwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei pwysau.;no_mutation;1,76644818847244;1,77631306003880;9,86487156636006e-03;1;2,78451492335402e-03;[10.368243243243244, 10.216638513513514, 10.058065878378379, 9.980152027027026, 9.97804054054054, 9.963048986486486, 9.967483108108109, 9.938766891891891, 9.781672297297296, 9.691722972972974, 18.07221283783784, 18.00190033783784, 17.955658783783782, 17.89674831081081, 17.88302364864865, 17.762352195945947, 17.649282094594593, 17.55078125, 17.47191722972973, 17.27322635135135, 16.86739864864865, 16.50052787162162, 15.77027027027027, 15.44921875, 15.057511613175675, 14.712098817567568, 14.370539484797296, 13.568523510082349, 13.00092686833562, 12.238404093561945, 11.879097226503733, 4.773024716892758, 1.7664481884724386];[10.367609797297296, 10.213260135135135, 10.05152027027027, 9.975295608108109, 9.975506756756756, 9.96072635135135, 9.96558277027027, 9.93454391891892, 9.78441722972973, 9.699324324324325, 18.084881756756758, 18.022592905405407, 17.99514358108108, 17.92652027027027, 17.911951013513512, 17.78790118243243, 17.68116554054054, 17.56936233108108, 17.488386824324323, 17.27787162162162, 16.846283783783782, 16.48553631756757, 15.761190878378379, 15.383445945945946, 14.99342799831081, 14.739178631756756, 14.47606102195946, 13.70334192224451, 13.233705056680215, 12.419210021560257, 11.960145315608463, 4.872060727428746, 1.7763130600387986]
britllm/britllm-3b-v0.1;54;17;54;dalu;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;i_plus_NP;talu;Dywedodd Bethan nad yw'n ymarferol iddi talu am y driniaeth yn y tymor hir.;no_mutation;1,61583216125901;1,82568662034141;2,09854459082400e-01;1;6,09772813690155e-02;[10.370988175675675, 10.22677364864865, 10.068412162162161, 9.98585304054054, 9.92166385135135, 9.89358108108108, 9.89527027027027, 9.845861486486486, 9.755912162162161, 9.786317567567568, 21.112964527027028, 21.05986064189189, 20.984375, 20.93243243243243, 20.861697635135137, 20.75971283783784, 20.662267736486488, 20.530616554054053, 20.3823902027027, 20.07738597972973, 19.846283783783782, 19.39263091216216, 18.68116554054054, 18.234744510135137, 17.58984375, 17.155438397381758, 16.51846952696104, 16.402299752106536, 15.49844875851193, 14.323546528816223, 14.076508860330325, 5.184578109431911, 1.6158321612590067];[10.37131076388889, 10.232421875, 10.07248263888889, 9.99045138888889, 9.922309027777779, 9.895182291666666, 9.88888888888889, 9.84982638888889, 9.77170138888889, 9.805989583333334, 21.45290798611111, 21.39963107638889, 21.3046875, 21.23871527777778, 21.16427951388889, 21.080729166666668, 20.980360243055557, 20.841796875, 20.71853298611111, 20.39995659722222, 20.153428819444443, 19.70431857638889, 19.01171875, 18.63991970486111, 17.96099175347222, 17.516398111979168, 16.764414893256294, 16.71173475848304, 15.935001075267792, 14.843761384487152, 14.740546617243025, 5.7156530486212835, 1.8256866203414068]
britllm/britllm-3b-v0.1;55;17;55;driniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;def_art_fem_sing_noun;triniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y triniaeth yn y tymor hir.;no_mutation;1,61583216125901;1,74533325272637;1,29501091467368e-01;1;3,85286278766674e-02;[10.370988175675675, 10.22677364864865, 10.068412162162161, 9.98585304054054, 9.92166385135135, 9.89358108108108, 9.89527027027027, 9.845861486486486, 9.755912162162161, 9.786317567567568, 21.112964527027028, 21.05986064189189, 20.984375, 20.93243243243243, 20.861697635135137, 20.75971283783784, 20.662267736486488, 20.530616554054053, 20.3823902027027, 20.07738597972973, 19.846283783783782, 19.39263091216216, 18.68116554054054, 18.234744510135137, 17.58984375, 17.155438397381758, 16.51846952696104, 16.402299752106536, 15.49844875851193, 14.323546528816223, 14.076508860330325, 5.184578109431911, 1.6158321612590067];[10.371410472972974, 10.22951858108108, 10.069256756756756, 9.98458614864865, 9.922719594594595, 9.89527027027027, 9.893369932432432, 9.828125, 9.733952702702704, 9.772592905405405, 21.11106418918919, 21.05732685810811, 20.9691722972973, 20.925464527027028, 20.852195945945947, 20.73944256756757, 20.656566722972972, 20.504011824324323, 20.350717905405407, 20.04856418918919, 19.82326858108108, 19.367293074324323, 18.618559966216218, 18.154666385135137, 17.4907886402027, 17.10991606841216, 16.508863913046348, 16.32526428635056, 15.601921642148817, 14.356268103058273, 14.39299083400417, 5.561177904541428, 1.7453332527263745]
britllm/britllm-3b-v0.1;56;18;56;gyfrifol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;SM;MS;yn_complement_adj_noun;cyfrifol;Oedd e'n cyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;no_mutation;1,41016276904515;1,49153151932885;8,13687502836982e-02;1;2,80418066816040e-02;[10.3703125, 10.216071428571428, 10.0484375, 9.94486607142857, 9.954017857142857, 9.945535714285715, 9.883705357142857, 9.813169642857142, 9.647321428571429, 9.583705357142858, 16.748325892857142, 16.640848214285715, 16.497209821428573, 16.44375, 16.38325892857143, 16.281473214285715, 16.12466517857143, 16.01484375, 15.8875, 15.687611607142857, 15.354464285714286, 14.920647321428572, 14.119419642857142, 13.511049107142858, 12.742452566964285, 12.108077566964285, 11.9032470703125, 11.389981515066964, 10.574954659598214, 10.176264190673828, 9.453919155257088, 3.6673424141747613, 1.4101627690451486];[10.369255514705882, 10.212086397058824, 10.037454044117647, 9.915670955882353, 9.982077205882353, 9.983455882352942, 9.91796875, 9.838005514705882, 9.621553308823529, 9.595128676470589, 16.94956341911765, 16.82261029411765, 16.676700367647058, 16.606272977941178, 16.56606158088235, 16.50045955882353, 16.35317095588235, 16.213120404411764, 16.069048713235293, 15.862017463235293, 15.536420036764707, 15.121208639705882, 14.307732077205882, 13.726275275735293, 12.995045381433824, 12.407014734604779, 12.189524931066176, 11.738955329446231, 10.966096317066865, 10.325239966897403, 9.609621160170612, 3.8335541626986336, 1.4915315193288468]
britllm/britllm-3b-v0.1;57;18;57;Phrifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;AM;L;â;Prifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Prifysgol Abertawe.;no_mutation;1,41016276904515;1,49713445060393;8,69716815587853e-02;1;2,99149605244980e-02;[10.3703125, 10.216071428571428, 10.0484375, 9.94486607142857, 9.954017857142857, 9.945535714285715, 9.883705357142857, 9.813169642857142, 9.647321428571429, 9.583705357142858, 16.748325892857142, 16.640848214285715, 16.497209821428573, 16.44375, 16.38325892857143, 16.281473214285715, 16.12466517857143, 16.01484375, 15.8875, 15.687611607142857, 15.354464285714286, 14.920647321428572, 14.119419642857142, 13.511049107142858, 12.742452566964285, 12.108077566964285, 11.9032470703125, 11.389981515066964, 10.574954659598214, 10.176264190673828, 9.453919155257088, 3.6673424141747613, 1.4101627690451486];[10.371783088235293, 10.220818014705882, 10.052389705882353, 9.954503676470589, 9.957950367647058, 9.9453125, 9.877987132352942, 9.797104779411764, 9.624080882352942, 9.587086397058824, 16.963579963235293, 16.863970588235293, 16.717026654411764, 16.652918198529413, 16.593520220588236, 16.47300091911765, 16.336971507352942, 16.252757352941178, 16.139590992647058, 15.934742647058824, 15.613511029411764, 15.150448069852942, 14.338005514705882, 13.729894301470589, 12.958223230698529, 12.360875746783089, 12.209138758042279, 11.726264504825368, 11.010538437787224, 10.522299934835996, 9.85491318211836, 4.034714176374323, 1.497134450603934]
britllm/britllm-3b-v0.1;58;19;58;gyhoeddi;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;SM;L;i;cyhoeddi;Mae ymchwil y tîm wedi'i cyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;no_mutation;1,18338242258344;1,31371743889416;1,30335016310716e-01;1;5,21945551002488e-02;[10.368973214285715, 10.2296875, 10.04642857142857, 9.954464285714286, 9.9421875, 9.898214285714285, 9.856919642857143, 9.827901785714285, 9.652008928571428, 9.581696428571428, 18.451785714285716, 18.317857142857143, 18.296651785714285, 18.20546875, 18.177232142857143, 18.113058035714285, 18.01138392857143, 17.890625, 17.801897321428573, 17.63247767857143, 17.28604910714286, 16.860658482142856, 16.289564732142857, 15.690652901785715, 14.876339285714286, 14.331574358258928, 13.975377546037947, 13.206362479073661, 12.440880584716798, 11.561655044555664, 11.068299061911446, 4.085934461866106, 1.1833824225834437];[10.368336397058824, 10.229319852941176, 10.047104779411764, 9.957720588235293, 9.946461397058824, 9.91015625, 9.862821691176471, 9.823759191176471, 9.637867647058824, 9.568474264705882, 18.695082720588236, 18.570082720588236, 18.530330882352942, 18.457835477941178, 18.444163602941178, 18.375804227941178, 18.27309283088235, 18.130974264705884, 18.048138786764707, 17.872012867647058, 17.521714154411764, 17.095415900735293, 16.57760799632353, 15.990090762867647, 15.234145220588236, 14.730558507582721, 14.343147726619945, 13.58209228515625, 12.766417166765999, 11.887313141542322, 11.262428339789896, 4.3163182735443115, 1.3137174388941597]
britllm/britllm-3b-v0.1;59;19;59;nghyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;NM;L;yng;cyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng cyfnodolyn Global Ecology and Conservation.;no_mutation;1,18338242258344;1,54254660461888;3,59164182035438e-01;1;1,31758449486873e-01;[10.368973214285715, 10.2296875, 10.04642857142857, 9.954464285714286, 9.9421875, 9.898214285714285, 9.856919642857143, 9.827901785714285, 9.652008928571428, 9.581696428571428, 18.451785714285716, 18.317857142857143, 18.296651785714285, 18.20546875, 18.177232142857143, 18.113058035714285, 18.01138392857143, 17.890625, 17.801897321428573, 17.63247767857143, 17.28604910714286, 16.860658482142856, 16.289564732142857, 15.690652901785715, 14.876339285714286, 14.331574358258928, 13.975377546037947, 13.206362479073661, 12.440880584716798, 11.561655044555664, 11.068299061911446, 4.085934461866106, 1.1833824225834437];[10.368134469696969, 10.227035984848484, 10.042613636363637, 9.950284090909092, 9.938210227272727, 9.901515151515152, 9.874053030303031, 9.834753787878787, 9.637784090909092, 9.572916666666666, 18.99905303030303, 18.877367424242426, 18.846827651515152, 18.741832386363637, 18.73721590909091, 18.678267045454547, 18.56735321969697, 18.426491477272727, 18.35925662878788, 18.17175662878788, 17.79805871212121, 17.371744791666668, 16.805220170454547, 16.170484138257574, 15.402994791666666, 14.84930234966856, 14.450847278941762, 13.78605605616714, 13.009127645781547, 12.293120355317086, 12.029426820350416, 4.713262059471824, 1.5425466046188816]
britllm/britllm-3b-v0.1;60;20;60;Ngwent;Mae strwythurau diogelu'r amgylchedd yng Ngwent wedi'u cryfhau.;NM;L;yng;Gwent;Mae strwythurau diogelu'r amgylchedd yng Gwent wedi'u cryfhau.;no_mutation;1,59275536464922;1,70776649191976;1,15011127270532e-01;1;3,48463462048061e-02;[10.372869318181818, 10.223011363636363, 10.044034090909092, 9.952651515151516, 9.910984848484848, 9.86919981060606, 9.857599431818182, 9.821141098484848, 9.596827651515152, 9.450047348484848, 18.939157196969695, 18.772135416666668, 18.68075284090909, 18.640625, 18.620265151515152, 18.508404356060606, 18.37890625, 18.246685606060606, 18.157552083333332, 17.955729166666668, 17.651988636363637, 17.18356415719697, 16.559156013257574, 16.04415246212121, 15.70726845481179, 15.28645370945786, 14.4124755859375, 14.140632398200758, 12.964414191968514, 11.669347445170084, 11.506722804271813, 4.670850399768714, 1.5927553646492236];[10.3720703125, 10.22021484375, 10.04052734375, 9.947265625, 9.906005859375, 9.8565673828125, 9.8485107421875, 9.8284912109375, 9.606201171875, 9.47412109375, 19.255126953125, 19.0943603515625, 18.9898681640625, 18.9534912109375, 18.9403076171875, 18.8358154296875, 18.7076416015625, 18.5804443359375, 18.487060546875, 18.2642822265625, 17.9915771484375, 17.525970458984375, 16.910743713378906, 16.421947479248047, 16.09807538986206, 15.684852600097656, 14.863262176513672, 14.28923225402832, 13.118371963500977, 12.135370403528214, 12.413231004029512, 5.206756252795458, 1.707766491919756]
britllm/britllm-3b-v0.1;61;21;61;Blaid;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;SM;MS;def_art_fem_sing_noun;Plaid;Mae maniffesto'r Plaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;no_mutation;1,43495525254144;1,58357309301694;1,48617840475506e-01;1;4,92351979050289e-02;[10.366319444444445, 10.221571180555555, 10.04470486111111, 9.953125, 9.906358506944445, 9.858289930555555, 9.788519965277779, 9.734266493055555, 9.586371527777779, 9.496419270833334, 18.16851128472222, 18.09201388888889, 18.04926215277778, 17.99359809027778, 17.993489583333332, 17.898111979166668, 17.730143229166668, 17.520399305555557, 17.388780381944443, 17.093098958333332, 16.803548177083332, 16.35085720486111, 15.751790364583334, 15.33835177951389, 14.927788628472221, 14.721015082465279, 14.105631510416666, 13.393586900499132, 12.716225200229221, 11.773859984344906, 11.1255894502004, 4.457144078281191, 1.4349552525414362];[10.366753472222221, 10.220269097222221, 10.043402777777779, 9.948350694444445, 9.90158420138889, 9.852864583333334, 9.788736979166666, 9.74142795138889, 9.600911458333334, 9.497938368055555, 18.17458767361111, 18.118489583333332, 18.053385416666668, 17.99728732638889, 18.011067708333332, 17.93023003472222, 17.77267795138889, 17.563151041666668, 17.421766493055557, 17.13943142361111, 16.871473524305557, 16.41965060763889, 15.799641927083334, 15.36135525173611, 15.00027126736111, 14.84817165798611, 14.37078857421875, 13.680258856879341, 12.997293472290039, 12.029101153214773, 11.724364992645052, 4.840663231081432, 1.5835730930169423]
