sent_id	sentence	sentence_en	mutated_word	lemma	mutation_type	token_id	pos	dep_rel	features	verb_form	previous_word	previous_lemma	prev_pos	prev_features	before_previous_word	head_id	head_form	head_pos	head_feats	head_gender	head_number	trigger_type	specific_trigger
cy_ccg_test:00828	Mae datblygiad newydd o 600 o ystafelloedd wedi agor ym Mhentref Santes Fair, gydag amrywiaeth o lety gan gynnwys fflatiau stiwdio a tai tref, bar caffi, siop, golchdy, ystafelloedd cyffredin a chyfleusterau chwaraeon a ffitrwydd.	A new 600-room development has opened in St Mary's Village, with a range of accommodation including studio apartments and townhouses, a café bar, shop, laundry, common rooms and sports and fitness facilities.	Fair	Mair	SM	13	PROPN	flat:name	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Santes	Santes	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Mhentref	12	Santes	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_test:00837	Mae Ynys Faelog oddi ar arfordir de-ddwyrain Ynys Môn ac mae'n un o bedair ynys fechan rhwng trefi Porthaethwy a Biwmares.	Ynys Faelog is off the south east coast of Anglesey and is one of four small islands between the towns of Menai Bridge and Beaumaris.	Faelog	Maelog	SM	3	PROPN	flat	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Ynys	ynys	NOUN	{'Gender': 'Fem', 'Number': 'Sing'}	Mae	2	Ynys	NOUN	{'Gender': 'Fem', 'Number': 'Sing'}	Fem	Sing	MS	lexicalised_remove
cy_ccg_test:00933	Mae'r ymdrechion i ennill cydnabyddiaeth a gwarchodaeth ryngwladol i ardaloedd chwareli gogledd-orllewin Cymru yn mynd o nerth i nerth.	Efforts to gain international recognition and protection for the quarrying areas of north-west Wales are going from strength to strength.	orllewin	gorllewin	SM	15	NOUN	compound	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		-	-	PUNCT		gogledd	13	gogledd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_train:00064	Mae gan b?er gwynt ran i'w chwarae, ac mae prosiectau gwynt ar raddfa fechan sy'n cael eu codi gyda chefnogaeth cymunedau lleol i'w hannog yn frwd, ond rhaid peidio â rhoi ein hwyau i gyd mewn un fasged.	Wind power has a part to play, and small-scale wind projects being built with the support of local communities are to be actively encouraged, but all our eggs must not be put in one basket.	ran	rhan	SM	5	NOUN	nsubj	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		gwynt	gwynt	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	b?er	1	Mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:00156	Yn ôl traddodiad, yn Oes y Seintiau roedd gan Sant Seiriol, yr enwir Ynys Seiriol ar ei ôl, gell meudwy yng Nghwm Graiglwyd.	According to tradition, in the Age of the Saints St Seiriol, named after Puffin Island, had a hermit cell in the Graiglwyd Valley.	gell	cell	SM	23	NOUN	appos	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		ôl	16	yr	DET	{'PronType': 'Art'}			MS	non_normal_word_order
cy_ccg_train:00490	Yr oedd yr haul yn uchel ddigon pan fu i ni godi bore drannoeth.	The sun was high enough when we got up the next morning.	ddigon	digon	SM	7	ADJ	advmod	{'Degree': 'Pos', 'Mutation': 'SM'}		uchel	uchel	ADJ	{'Degree': 'Pos'}	yn	6	uchel	ADJ	{'Degree': 'Pos'}			MS	non_normal_word_order
cy_ccg_train:00539	Canfu hefyd wartheg gwyllt a cheffylau yn y bryniau cyfagos.	He also found wild cattle and horses in the surrounding hills.	wartheg	gwartheg	SM	3	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		hefyd	hefyd	ADV		Canfu	1	Canfu	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:00711	Mae gen ti ddewis.	You have a choice.	ddewis	dewis	SM	4	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ti	ti	PRON	{'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}	gen	1	Mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:00712	Mae ganddo fo wallt cyrliog.	He has curly hair.	wallt	gwallt	SM	5	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		fo	ef	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}	e	1	Mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:00759	Offeryn cerdd gyda rhes o dannau yw'r delyn, er fod gan y delyn deires dair rhes o dannau.	The harp is a musical instrument with a row of strings, although the triple harp has three rows of strings.	dair	tri	SM	17	NUM	nummod	{'Gender': 'Fem', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}		deires	teires	NOUN	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}	delyn	18	rhes	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	non_normal_word_order
cy_ccg_train:00787	Cymerwch y cyfle a gwnewch gais - mae gennych bopeth i ennill a dim i'w golli.	Take the chance and apply - you have everything to gain and nothing to lose.	bopeth	popeth	SM	11	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		chi	chi	PRON	{'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}	gan	8	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:00822	Sut brofiad oedd canu gydag Eadyth o flaen y Frenhines yn agoriad swyddogol y Senedd y llynedd?	What was it like singing with Eadyth in front of the Queen at the official opening of Parliament last year?	brofiad	profiad	SM	2	NOUN	root	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Sut	sut	ADV			0						MS	adj_before_noun
cy_ccg_train:01041	Mae'r cynllun yn bodoli oherwydd bod 'na alw amdano, ac oherwydd bod gan y Cymry draddodiad hir o hunangymorth.	The scheme exists because there is demand for it, and because the Welsh have a long tradition of self-help.	draddodiad	traddodiad	SM	19	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Cymry	Cymro	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	y	15	oherwydd	ADP				MS	non_normal_word_order
cy_ccg_train:01093	Dros y blynyddoedd mae perthynas UMCB gyda'r Undeb a'r Brifysgol wedi datblygu ac erbyn heddiw mae gan UMCB berthynas cadarn efo Undeb Bangor a'r Brifysgol sy'n sicrhau bod cynrychioli myfyrwyr Cymraeg yn fwy effeithiol.	Over the years UMCB's relationship with the Union and the University has developed and today UMCB has a solid relationship with Bangor Union and the University which ensures that representing Welsh students is more effective.	berthynas	perthynas	SM	21	NOUN	obl	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		UMCB	UMCB	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	gan	18	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_train:01150	Roedd ganddo d? haf ar ddechrau'r llwybr ac ef oedd yn gyfrifol am greu'r llwybr o Chwarel Lechi De'r Wyddfa i gopa'r Wyddfa fel bod ymwelwyr yn gallu cerdded i'r copa yn gyfleus.		d?	t?	SM	5	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		e	e	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}	gan	2	Yr	PART				MS	non_normal_word_order
cy_ccg_train:01207	"Wrth ymateb i gyhoeddi Bil y Gymraeg ac Addysg heddiw, mae Cymdeithas yr Iaith yn dweud bod y Llywodraeth yn ""colli cyfle mewn cenhedlaeth"" i osod nod hirdymor bod pob plentyn yn cael addysg Gymraeg, gan bwysleisio mai blaenoriaeth y mudiad yn ystod y misoedd nesaf fydd cryfhau'r ddeddfwriaeth yn ystod ei thaith trwy'r Senedd."		fydd	bod	SM	51	AUX	acl:relcl	{'Mood': 'Ind', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin'}	Fin	nesaf	agos	ADJ	{'Degree': 'Sup'}	misoedd	43	blaenoriaeth	NOUN	{'Gender': 'Fem', 'Number': 'Sing'}	Fem	Sing	MS	non_normal_word_order
cy_ccg_train:01217	Mae paratoi myfyrwyr fel bod ganddynt gyfleoedd cyflogadwyedd rhagorol yn rhan ganolog o'n cyrsiau.		gyfleoedd	cyfle	SM	8	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}		hwy	hwy	PRON	{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}	gan	5	bod	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	non_normal_word_order
cy_ccg_dev:00103	Roedd yno ddiwydiant adeiladu llongau llewyrchus yn y 19g.	There was a flourishing shipbuilding industry in the 19th century.	ddiwydiant	diwydiant	SM	4	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		yno	yno	ADV		oedd	2	Yr	PART				MS	non_normal_word_order
cy_ccg_dev:00122	"Byddech yn cael maddeuant am feddwl na all Eryri ond gael eu fwynhau yn iawn yn yr haf; wedi'r cyfan, dyna pan fydd y tywydd yn debygol o fod yn well (yn ddamcaniaethol o leiaf!)."	"You would be forgiven for thinking that Snowdonia can only be enjoyed properly in summer; after all, that's when the weather is likely to be better (at least theoretically!)."	gael	cael	SM	11	NOUN	conj	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	ond	ond	CCONJ		Eryri	8	all	VERB	{'Mood': 'Ind', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_dev:00385	"Mae deddfwriaeth Ewrop a'r Deyrnas Unedig yn diogelu rhai rhywogaethau a safleoedd; mae yna hefyd bolisi cynllunio a chanllawiau lleol a chenedlaethol ar ddiogelu bywyd gwyllt."	"European and UK legislation protects certain species and sites; there is also local and national planning policy and guidance on wildlife protection."	bolisi	polisi	SM	18	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		hefyd	hefyd	ADV		yna	15	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_test:00034	Bu llawer o drafod ar ddatblygu economaidd i greu swyddi, a bu hefyd drafod ar strategaeth i hybu'r Gymraeg fel prif iaith y sir.	There was much discussion on economic development to create jobs, and there was also discussion on a strategy to promote Welsh as the county's main language.	drafod	trafod	SM	15	NOUN	nsubj	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	hefyd	hefyd	ADV		bu	13	bu	AUX	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_test:00110	Ar y llaw arall, gall syniad gael ei wrthod os oes ganddo fwy o wendidau a bygythiadau na'r syniadau eraill.	On the other hand, an idea can be rejected if it has more weaknesses and threats than the other ideas.	fwy	mawr	SM	15	ADJ	amod	{'Degree': 'Cmp', 'Mutation': 'SM'}		e	e	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}	gan	17	o	ADP				MS	non_normal_word_order
cy_ccg_test:00802	Yn y pedwar darn bach a ddyfynnais, mae o leiaf bump o ffeithiau hollol newydd am hanes llenyddiaeth Gymraeg.	In the four small pieces I have quoted, there are at least five completely new facts about the history of Welsh literature.	bump	pump	SM	12	NUM	nsubj	{'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}		leiaf	llai	ADJ	{'Degree': 'Sup', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	o	9	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	non_normal_word_order
cy_ccg_test:00878	Mi fyddwn yn trafod materion pwysig sy'n effeithio'r Sir, gan hefyd drafod y cyfarfod yngl?n â thai yng Nghrymych!	We will discuss important issues affecting the County, and also discuss the meeting on housing in Crymych!	drafod	trafod	SM	15	NOUN	conj	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	hefyd	hefyd	ADV		gan	4	trafod	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	non_normal_word_order
cy_ccg_train:00492	Nathon ni ffendio madarch yn tyfu tu fewn i'r adfail.	We did not find mushrooms growing inside the ruin.	fewn	mewn	SM	8	ADP	case	{'Mutation': 'SM'}		tu	tu	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	tyfu	7	tu	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_train:00463	Nac ydyw, gyfaill, nac ydyw.	No, friend, no.	gyfaill	cyfaill	SM	4	NOUN	appos	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		ydyw	2	ydyw	VERB	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Plur	MS	vocative
cy_ccg_test:00721	Mae eich amser wedi hen ddod i ben, Weinidog.	Your time is long gone, Minister.	Weinidog	gweinidog	SM	10	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		ben	8	ben	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	Masc	Sing	MS	vocative
cy_ccg_test:00808	Gyfeillion, cofiwch am ddigwyddiad Hacio'r Iaith a gynhelir yn y ‘Steddfod ddydd Llun ar stondin Prifysgol Aberystwyth rhwng 1:30 a 5:00.	Friends, remember the Welsh Language Hacking event which will be held at the Eisteddfod on Monday at Aberystwyth University's stand between 1:30 and 5:00.	Gyfeillion	cyfaill	SM	1	NOUN	discourse	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}							3	cofiwch	VERB	{'Mood': 'Imp', 'Number': 'Plur', 'Person': '2', 'VerbForm': 'Fin'}		Plur	MS	vocative
cy_ccg_train:00126	Yn ôl y trefnwyr, cau Maes B a'r maes pebyll a'r costau yn sgil hynny oedd yn bennaf gyfrifol am y golled sylweddol i'r wyl.	According to the organizers, the significant loss to the festival was largely due to the closure of Maes B and the campsite and the resulting costs.	gyfrifol	cyfrifol	SM	22	ADJ	root	{'Degree': 'Pos', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		bennaf	pennaf	ADJ	{'Degree': 'Sup', 'Mutation': 'SM'}	yn	0						MS	error
cy_ccg_train:00389	"Mae cario ymlaen i fwynhau'r holl arian yna tra'n osgoi gwneud y gwaith (os galw beth maent yn ei wneud yn ""waith"") yn swnio fel trefniant cyfleus iawn i mi."	"Carrying on to enjoy all that money while avoiding doing the work (if calling what they do ""work"") sounds like a very convenient arrangement to me."	waith	gwaith	SM	26	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		""""	""""	PUNCT		yn	23	wneud	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	yn_complement_adj_noun
cy_ccg_train:00619	"Dywedodd John Harold, cyfarwyddwr Cymdeithas Eryri, sy'n helpu i gynnal a chadw'r mynyddoedd, fod y lleoliad wedi dod yn ""bot mêl"" i gerddwyr."	"John Harold, director of Cymdeithas Eryri, which helps to maintain the mountains, said that the location has become a ""honey pot"" for walkers."	bot	pot	SM	26	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		""""	""""	PUNCT		yn	23	dod	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	yn_complement_adj_noun
cy_ccg_test:00768	Wrth ymateb i gyhoeddiad Cyngor Sir Gâr eu bod yn dechrau cyfnod o ymgynghori i newid darpariaeth Cyfnod Sylfaen ysgolion Y Ddwylan, Griffith Jones, Llangynnwr a Llys Hywel i fod yn Gymraeg a newid Ysgol Rhys Pritchard o fod yn ddwy ffrwd i fod yn ysgol Gymraeg dywedodd Sioned Elin ar ran Cymdeithas yr Iaith yn Sir Gaerfyrddin:	Responding to Carmarthenshire County Council's announcement that they are beginning a period of consultation to change the Foundation Phase provision of Y Ddwylan, Griffith Jones, Llangunnor and Llys Hywel schools into Welsh and change Ysgol Rhys Pritchard from dual stream to Welsh medium Sioned Elin on behalf of Cymdeithas yr Iaith in Carmarthenshire:	ddwy	dau	SM	43	NUM	nummod	{'Gender': 'Fem', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}		yn	yn	PART		fod	44	ffrwd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	yn_complement_adj_noun
cy_ccg_test:00814	Chwerwfelys yw'r gair: mae adre a'i gysur cyfarwydd yn agosâu, ond trist fydd gadael yr hyn a fu'n bedwar mis arbennig yma'n Harvard.	The word is bitter: home and its familiar comfort are fast approaching, but sad to leave what has been a special four months here at Harvard.	bedwar	pedwar	SM	24	NUM	nummod	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}		'n	yn	PART		fu	25	mis	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	yn_complement_adj_noun
cy_ccg_test:00864	"A ydych yn teimlo nad yw eich Cymraeg chi'n ""ddigon da""?"	"Do you feel that your Welsh is not ""good enough""?"	ddigon	digon	SM	12	ADV	advmod	{'Mutation': 'SM'}		""""	""""	PUNCT		'n	13	da	ADJ	{'Degree': 'Pos'}			MS	yn_complement_adj_noun
																							
																							0
